Team,Rotation,Serve Loc,Speed,Pass Loc,Passer #,PassRTG,OH Path,MH Path,RS Path,Setter #,Setter zone,Set,Hitter #,Hit To,Result,Speed,FBWL
CCU,5,C,O,1,23,1,4,1,5,8,6,5,7,1,K,O,W
CCU,5,C,O,5,19,1,4,2,5,1,5,4,19,1,E,O,L
CCU,5,C,O,5,1,1,4,2,5,4,5,4,19,5,A,-,
CCU,2,C,O,5,1,1,4,2,5,7,1,5,5,R3,E,-,L
CCU,2,C,O,1,4,1,4,2,5,7,1,2,16,1,A,O,
CCU,5,C,O,1,4,1,4,2,5,5,1,2,19,FB,A,-,
CCU,2,C,O,5,19,1,4,B,5,7,5,4,19,5,A,O,
CCU,5,C,O,5,19,1,4,5,2,16,1,4,19,1,K,O,W
CCU,2,C,O,1,13,3,4,5,2,7,3,4,19,6,A,O,
CCU,5,C,O,5,19,0,,,,,,,,,,,L
CCU,2,C,O,5,1,1,4,2,5,7,6,BRA,13,6,A,-,
CCU,2,C,O,1,13,2,4,5,2,7,2,2,5,6,K,O,W
CCU,2,C,O,5,1,1,4,2,5,7,2,5,5,T4,A,-,
CCU,2,C,O,5,1,3,4,2,5,7,3,5,5,6,BK,O,W
CCU,2,C,O,1,11,1,4,2,5,7,6,4,19,1,A,O,
CCU,2,C,O,1,13,1,4,2,5,7,1,5,5,1,A,O,
CCU,2,C,O,1,13,2,4,B,5,7,4,4,19,6,BE,O,L
CCU,6,A,O,1,7,2,4,B,5,8,4,B,16,5,E,O,L
CCU,6,A,O,1,7,1,4,1,5,8,1,4,11,6,K,O,W
CCU,6,A,O,6,1,1,4,B,5,8,6,5,7,5,BE,O,L
CCU,6,A,O,1,7,3,4,1,5,8,3,5,7,6,BE,O,L
CCU,6,A,O,1,7,2,4,1,5,8,2,4,11,6,BK,O,W
CCU,3,C,O,5,19,1,4,1,5,7,3,5,5,T3,A,-,
CCU,6,C,O,5,4,0,,,,,,,,,,,L
CCU,3,C,O,5,4,1,4,3,5,7,5,4,19,6,K,O,W
CCU,3,C,O,5,19,3,4,1,5,7,3,SD,7,T6,K,-,W
CCU,3,C,O,6,13,3,4,1,5,7,3,1,10,5,K,O,W
CCU,3,A,O,5,19,1,4,1,5,7,6,5,5,6,BA,O,
CCU,3,A,-,4,10,3,4,3,5,7,3,4,19,6,A,O,
CCU,3,A,O,5,19,1,4,3,5,7,5,4,19,R2,K,-,W
CCU,3,A,O,5,19,2,4,1,5,7,2,1,10,5,K,O,W
CCU,1,A,O,5,11,3,4,3,5,7,3,3,16,5,BE,O,L
CCU,1,C,O,6,23,1,4,2,5,7,1,4,11,1,E,O,L
CCU,1,C,O,1,11,1,5,4,2,7,1,5,11,R3,E,-,L
CCU,1,C,O,1,1,3,5,4,3,7,3,4,16,6,A,O,
CCU,1,A,O,1,11,1,5,2,4,7,1,5,11,6,BA,O,
CCU,4,A,O,1,1,1,5,2,4,5,5,5,11,FB,A,-,
CCU,1,A,O,5,11,3,4,C,2,7,3,2,5,1,K,O,W
CCU,1,C,O,5,11,1,4,5,2,7,1,5,16,5,BK,O,W
CCU,4,A,O,5,4,3,4,C,2,8,3,C,10,5,BK,O,W
CCU,4,A,O,6,13,2,4,C,2,8,3,C,10,1,A,O,
CCU,4,A,O,5,7,1,4,C,2,8,6,C,10,5,BE,O,L
CCU,4,A,O,5,7,1,5,1,4,8,1,5,19,6,BB,O,
CCU,4,A,O,6,13,1,5,1,4,8,6,4,7,6,BA,O,
CCU,4,A,O,5,7,1,4,C,2,8,6,2,7,1,A,O,
CCU,4,C,O,5,7,2,5,3,4,8,2,5,19,T4,A,-,
CCU,4,C,O,5,7,3,4,C,B,8,3,C,10,,,,L
CCU,4,C,O,1,1,1,4,C,2,8,6,4,19,1,BK,O,W
CCU,1,C,O,5,13,0,,,,,,,,,,,L
CCU,4,C,O,5,7,2,5,1,4,8,2,1,10,1,A,O,
CCU,2,A,O,5,1,2,4,1,5,7,2,SD,7,T6,K,-,W
CCU,2,A,O,6,11,1,4,1,5,7,2,BRA,1,FB,A,-,
CCU,5,A,O,5,11,2,4,3,5,8,3,5,7,6,A,O,
CCU,5,A,O,6,1,3,4,1,5,8,3,1,10,6,BE,O,L
CCU,5,A,O,1,23,1,4,1,5,8,6,4,11,5,A,O,
CCU,2,A,O,3,8,2,4,1,5,1,3,5,7,5,BB,O,
CCU,2,B,O,5,11,1,4,1,5,7,1,3,11,6,K,O,W
CCU,5,B,O,5,11,1,4,3,5,8,3,5,7,6,K,O,W
CCU,2,C,O,5,11,0,,,,,,,,,,,L
CCU,5,C,O,5,11,1,4,3,5,8,1,3,10,,,,L
CCU,5,C,O,1,23,2,4,B,5,8,4,4,11,6,BK,O,W
CCU,5,C,O,5,11,2,4,3,5,8,3,3,10,5,E,O,L
CCU,5,C,O,1,23,3,4,3,5,8,3,4,11,T1,BA,-,
CCU,5,C,O,6,1,2,4,3,5,8,2,5,7,1,K,O,W
CCU,3,C,O,5,19,3,4,3,5,7,3,3,10,6,BB,O,
CCU,3,C,O,6,4,2,4,3,5,7,2,5,5,6,A,O,
CCU,3,C,O,5,19,2,4,1,5,7,3,5,5,1,K,O,W
CCU,6,C,O,1,7,1,4,1,5,8,2,1,16,T6,A,-,
CCU,6,C,O,1,7,1,4,1,5,8,6,4,13,5,A,+,
CCU,6,C,O,1,1,1,2,4,5,8,5,4,16,5,K,+,W
CCU,6,C,O,6,1,2,2,4,5,8,2,5,7,6,BE,O,L
CCU,6,C,O,1,7,2,2,4,5,8,2,4,16,1,BA,O,
CCU,6,C,O,1,7,3,2,4,5,8,3,5,7,4,K,O,W
CCU,6,A,O,1,7,1,2,4,5,8,1,5,7,1,A,O,
CCU,4,A,O,6,11,3,5,1,4,8,3,5,19,T4,E,-,L
CCU,4,A,O,6,11,3,5,1,4,8,2,4,7,T2,A,-,
CCU,1,A,O,6,11,1,5,,,7,4,5,19,1,A,-,
CCU,4,A,-,3,10,3,5,1,4,8,3,1,10,5,A,O,
CCU,4,A,O,5,7,2,5,3,,8,2,5,19,5,K,O,W
CCU,4,A,O,1,1,3,5,3,4,8,2,3,10,T2,A,-,
CCU,4,A,O,1,1,3,5,A,4,8,3,4,7,6,A,O,
CCU,4,A,O,5,7,3,5,3,4,8,3,3,10,6,K,O,W
CCU,4,A,O,5,7,3,5,3,4,8,3,3,10,6,BA,O,
CCU,5,A,O,6,1,3,4,1,5,8,3,1,10,6,A,O,
CCU,5,A,O,6,1,3,4,1,5,8,3,5,7,T4,K,-,W
CCU,5,A,O,6,1,3,4,1,5,8,3,1,10,1,A,O,
CCU,5,A,O,1,23,3,4,1,5,8,3,5,7,5,A,+,
CCU,2,B,O,1,23,0,,,,,,,,,,,L
CCU,2,C,+,6,1,1,,,,,,,,,,,
CCU,2,C,+,6,1,0,,,,,,,,,,,L
CCU,5,C,+,6,1,3,4,1,5,8,3,4,11,6,A,O,
CCU,5,A,O,6,1,2,4,A,5,8,4,4,11,R6,K,-,W
CCU,2,A,O,6,1,1,,,,,,,,,,,
CCU,2,A,O,1,23,1,4,,5,1,5,4,11,R5,A,-,
CCU,5,A,O,6,1,1,4,3,5,8,6,5,7,2,E,+,L
CCU,5,A,O,6,1,2,4,,5,8,3,5,7,R6,BA,-,
CCU,6,C,O,5,23,2,4,2,5,8,2,2,16,T3,BA,-,
CCU,6,C,O,6,1,1,4,2,5,8,5,4,11,6,A,O,
CCU,6,C,+,5,23,3,4,2,5,8,2,2,16,T2,A,-,
CCU,6,C,O,6,1,1,4,,5,8,6,5,7,R3,A,-,
CCU,6,A,O,6,1,3,4,2,5,8,3,2,16,1,A,O,
CCU,6,A,O,5,23,3,4,2,5,8,3,5,7,R1,A,-,
CCU,6,C,O,5,23,2,4,2,5,8,3,2,16,5,K,+,W
CCU,6,C,+,5,23,3,4,2,5,8,3,2,16,5,A,O,
CCU,6,C,O,5,23,3,4,2,5,8,3,2,16,5,K,+,W
CCU,1,A,O,5,11,3,4,2,5,7,3,2,16,1,BA,O,
CCU,1,A,O,5,23,3,4,B,5,7,3,B,16,1,BA,O,
CCU,1,A,O,6,23,3,4,2,5,7,3,2,16,1,K,+,W
CCU,4,A,-,3,16,1,,,,,,,,,,,
CCU,1,A,O,6,23,1,4,2,5,7,3,2,16,6,BA,O,
CCU,1,B,O,5,11,2,4,2,5,7,3,2,16,5,BA,O,
CCU,1,A,O,5,11,3,4,2,5,7,3,2,16,5,A,O,
CCU,1,A,O,6,23,2,4,2,5,7,5,2,16,5,K,O,W
CCU,2,A,O,1,4,3,4,2,5,7,3,2,16,T3,-,BA,
CCU,2,A,O,6,1,3,4,2,5,7,3,4,19,5,K,O,W
CCU,2,A,O,5,19,2,4,2,5,7,3,5,5,5,BA,O,
CCU,5,A,O,6,1,1,,,,,,,,,,,
CCU,2,A,O,5,19,3,4,2,5,7,3,5,5,1,K,+,W
CCU,5,B,O,6,1,0,,,,,,,,,,,L
CCU,2,B,O,1,4,3,4,2,5,7,3,2,16,T2,A,-,
CCU,2,B,O,6,1,3,4,2,5,7,3,4,19,6,BE,O,L
CCU,2,B,-,3,16,3,4,2,5,7,3,2,16,5,A,+,
CCU,2,B,O,5,4,3,4,2,5,7,3,2,16,1,A,+,
CCU,2,B,O,6,1,2,4,2,5,7,2,5,5,6,BK,O,W
CCU,3,B,-,3,10,1,4,,5,7,3,4,19,R6,K,-,W
CCU,3,B,-,2,10,3,4,1,5,7,3,4,19,6,A,O,
CCU,3,A,O,6,4,3,4,1,5,7,3,1,10,5,K,O,W
CCU,6,B,O,5,19,0,,,,,,,,,,,L
CCU,3,B,O,5,19,1,4,3,5,7,2,5,5,T6,A,-,
CCU,6,B,O,5,19,0,,,,,,,,,,,L
CCU,4,A,O,6,11,3,4,C,2,8,3,C,10,5,K,O,W
CCU,4,A,O,6,4,3,5,3,4,8,3,5,19,T2,A,-,
CCU,4,A,O,6,4,3,5,3,4,8,3,3,10,1,BA,O,
CCU,4,A,O,5,7,3,4,C,2,8,3,4,19,1,BK,O,W
CCU,4,A,O,5,7,2,4,C,2,8,3,2,7,1,BE,O,L
CCU,4,A,O,6,4,3,4,C,2,8,3,4,19,1,BK,O,W
CCU,4,C,+,6,4,3,4,C,2,8,3,C,10,6,BE,O,L
CCU,4,C,O,5,7,3,4,C,2,8,3,C,10,5,BK,-,W
CCU,1,A,O,6,11,1,4,,,17,4,4,7,1,BE,O,L
CCU,1,A,O,6,11,3,5,3,4,17,3,4,7,5,E,O,L
CCU,1,A,O,5,7,2,5,3,4,17,2,3,10,T3,A,-,
CCU,1,A,O,5,7,3,4,C,2,17,3,4,19,1,BE,+,L
CCU,1,A,O,5,7,1,4,5,,11,6,5,10,5,BA,O,
CCU,1,A,O,5,7,2,5,1,4,17,3,1,10,5,A,O,
CCU,2,A,O,5,11,1,,,,,,,,,,,
CCU,2,A,O,6,1,0,,,,,,,,,,,L
CCU,5,A,+,6,1,3,4,1,5,8,3,4,11,6,E,O,L
CCU,2,A,+,5,11,0,,,,,,,,,,,L
CCU,5,A,O,6,1,3,4,3,5,8,3,5,7,6,E,O,L
CCU,5,A,+,6,1,3,4,3,5,8,2,4,11,6,BK,-,W
CCU,2,A,O,6,1,2,4,3,5,17,3,5,7,2,E,O,L
CCU,2,A,O,5,11,1,4,,,1,5,4,11,6,BA,-,
CCU,2,A,O,5,11,0,,,,,,,,,,,L
CCU,2,A,O,6,1,1,4,B,5,17,4,4,11,6,BA,-,
CCU,2,A,+,5,11,3,4,1,5,17,3,4,11,1,A,O,
CCU,3,C,O,6,1,1,4,,5,16,5,4,11,5,K,O,W
CCU,6,C,O,5,23,1,4,,5,8,5,5,7,6,K,O,W
CCU,6,C,O,5,23,2,4,2,5,8,2,2,16,5,BA,O,
CCU,6,C,O,1,7,1,2,4,5,8,1,5,7,5,BE,O,L
CCU,6,C,O,6,1,1,2,4,5,8,6,4,16,5,BE,+,L
CCU,6,C,O,6,1,1,4,2,5,8,6,5,7,T1,A,-,C
CCU,6,C,O,6,1,3,4,2,5,8,3,5,7,6,BK,O,W
CCU,3,C,O,5,23,2,4,2,5,17,4,2,16,1,A,+,
CCU,4,A,O,5,11,1,4,,5,23,5,4,11,5,A,O,
CCU,1,A,+,5,11,2,4,2,5,7,4,2,16,5,A,+,
CCU,1,A,+,5,11,1,4,2,5,7,1,5,5,1,A,O,
CCU,1,A,O,6,23,3,4,3,5,7,3,3,16,1,K,+,W
CCU,1,C,O,6,23,3,4,2,5,7,3,4,11,6,K,O,W
CCU,1,C,O,6,23,1,4,,5,7,3,4,11,6,K,O,W
CCU,1,C,O,5,11,3,2,4,5,7,3,5,5,T5,A,-,
CCU,1,A,O,5,11,3,2,4,5,7,3,SD,7,T3,A,-,
CCU,1,A,O,5,11,2,4,2,5,7,2,2,16,T3,A,-,
CCU,2,A,+,6,1,2,4,2,5,7,2,5,5,1,BE,O,L
CCU,5,A,+,6,1,1,4,,5,4,6,4,19,5,BA,O,
CCU,5,A,+,5,19,0,,,,,,,,,,,L
CCU,2,A,+,5,19,3,4,2,5,7,4,2,16,T3,BE,-,L
CCU,5,A,O,5,19,0,,,,,,,,,,,L
CCU,2,A,O,5,19,3,4,2,5,7,4,4,19,6,BE,+,L
CCU,2,A,O,6,1,3,4,2,5,7,4,5,5,6,BE,O,L
CCU,2,A,O,5,19,3,4,2,5,7,3,2,16,5,K,+,W
CCU,2,A,O,5,19,1,4,,,7,4,4,19,T2,BE,-,L
CCU,2,A,O,6,4,3,4,2,5,7,4,2,16,6,BK,O,W
CCU,5,A,+,5,19,0,,,,,,,,,,,L
CCU,2,A,+,6,1,2,4,2,5,7,2,2,16,6,E,+,L
CCU,2,A,+,6,1,3,4,2,5,7,2,5,5,T3,A,-,
CCU,2,A,+,6,1,1,4,2,5,7,2,5,5,5,BA,O,
CCU,2,A,+,6,4,1,4,2,5,7,1,5,5,1,A,O,
CCU,2,A,+,6,1,3,4,5,2,7,3,5,16,5,A,O,
CCU,2,A,+,6,1,3,4,5,2,7,5,4,9,5,BE,O,L
CCU,3,C,+,6,4,3,4,1,5,7,3,5,5,5,BK,+,W
CCU,3,C,+,6,4,1,4,1,5,7,3,1,10,T4,A,-,
CCU,3,A,+,6,4,3,4,1,5,7,3,1,10,T3,BE,-,L
CCU,3,A,+,6,4,1,4,,5,7,6,4,19,6,A,-,
CCU,6,A,+,6,4,0,,,,,,,,,,,L
CCU,3,A,+,6,4,3,4,1,5,7,3,1,10,1,BA,+,
CCU,3,A,+,5,19,3,4,3,5,7,3,5,5,5,BA,+,
CCU,3,C,O,6,4,3,4,3,5,7,2,3,10,T5,K,-,W
CCU,4,c,o,5,7,3,5,1,4,8,3,1,10,1,a,+,
CCU,4,c,o,6,4,3,5,1,4,8,3,5,19,5,bk5,+,w
CCU,4,c,o,5,7,1,5,1,4,8,1,5,19,5,ba5,o,
CCU,4,c,o,6,11,2,5,1,4,8,4,4,7,t2,k,-,w
CCU,4,c,o,6,4,3,5,1,4,8,3,4,7,6,a,+,
CCU,4,c,o,1,1,2,5,1,4,8,3,4,7,5,be5,+,l
CCU,4,c,o,1,1,2,5,1,4,8,2,5,19,1,k1,+,w
CCU,4,c,o,6,11,3,5,1,4,8,3,4,7,3,a,o,
CCU,1,c,o,6,11,1,5,1,4,1,1,4,7,6,a,o,
CCU,4,c,o,6,4,3,5,1,4,8,3,1,10,t3,a,-,
CCU,4,c,o,6,4,3,5,1,4,8,3,5,19,5,ba5,o,
CCU,4,c,o,6,4,3,1,c,4,8,3,c,10,5,ba5,o,
CCU,4,c,o,1,1,3,4,3,5,8,3,4,7,1,ba1,+,
CCU,4,c,o,6,1,3,1,c,4,8,3,c,10,5,a,+,
CCU,4,c,o,5,19,3,5,1,4,8,3,1,16,5,a,o,
CCU,4,c,o,1,11,2,4,1,5,8,3,5,11,5,a,o,
CCU,4,c,o,6,1,3,1,4,5,8,3,4,16,6,a,+,
CCU,4,c,o,6,1,1,1,4,5,8,3,4,16,5,bk5,+,w
CCU,2,c,o,6,23,1,,,,,,,,,,,
CCU,2,c,o,6,1,0,,,,,,,,,,,l
CCU,5,c,o,6,1,3,4,1,5,8,3,5,7,5,be5,+,l
CCU,5,c,o,6,1,3,4,1,5,8,3,4,11,t2,e2,-,l
CCU,5,c,o,6,1,3,4,1,5,8,3,1,10,1,bk1,+,w
CCU,5,c,o,5,11,3,4,1,5,8,3,8,1,t3,a,-,
CCU,5,a,o,5,11,2,4,1,5,8,3,4,11,6,a,o,
CCU,5,a,o,5,11,1,4,1,5,8,4,4,11,1,a,o,
CCU,5,c,o,5,11,3,4,1,5,8,3,5,7,t4,k4,-,w
CCU,5,c,o,6,1,3,4,1,5,8,3,4,11,1,bk1,+,w
CCU,5,c,o,6,1,3,4,1,5,8,3,4,11,5,k5,+,w
CCU,2,c,o,6,1,1,4,1,5,7,6,4,19,5,a,o,
CCU,6,a,o,5,23,2,4,1,5,8,2,5,7,1,ba,o,
CCU,6,a,o,5,23,3,4,1,5,8,3,1,16,5,k,+,w
CCU,3,a,o,1,1,1,,,,,,,,,,,
CCU,6,a,o,1,7,3,4,1,5,8,3,1,16,5,a,o,
CCU,6,a,o,1,7,3,4,1,5,8,3,5,7,5,bk5,+,w
CCU,6,a,o,6,1,3,4,1,5,8,3,5,7,6,a,+,
CCU,6,a,o,3,16,3,4,1,5,8,3,1,16,t3,e3,-,l
CCU,6,c,o,6,1,3,4,1,5,8,3,5,7,1,k1,+,w
CCU,6,c,o,3,16,3,4,1,5,8,3,5,7,1,ba,o,
CCU,6,c,o,1,7,3,4,1,5,8,3,5,7,5,k1,+,w
CCU,6,c,o,1,7,3,4,1,5,8,3,5,7,t4,a,-,
CCU,6,c,o,1,10,3,4,1,5,8,3,4,19,1,bk1,+,w
CCU,1,a,o,6,1,3,4,1,5,7,3,1,16,1,k1,+,w
CCU,1,a,o,6,1,2,4,1,5,7,3,1,16,6,a,o,
CCU,4,a,o,1,11,0,,,,,,,,,,,l
CCU,1,a,o,1,11,1,4,1,5,7,2,bra,11,5,k,+,w
CCU,1,a,o,1,11,3,4,1,5,7,3,1,16,1,k1,+,w
CCU,4,a,o,1,11,2,4,1,5,8,3,1,16,5,a,+,
CCU,1,c,o,1,11,3,4,1,5,7,3,1,16,1,bk1,+,w
CCU,1,c,o,1,11,2,4,1,5,7,3,5,11,5,k5,+,w
CCU,4,c,o,6,4,2,4,c,1,8,2,1,7,1,a,+,
CCU,2,c,o,6,1,2,4,1,5,7,3,4,19,1,a,o,
CCU,2,c,o,1,11,3,4,1,5,7,3,1,16,6,k6,+,w
CCU,2,a,o,5,19,3,4,1,5,7,3,1,16,1,be1,+,l
CCU,2,a,o,1,19,1,4,1,5,7,5,4,19,t2,a,-,
CCU,5,a,o,5,1,1,,,,,,,,,,,
CCU,2,a,o,1,1,1,4,1,5,7,5,5,5,1,a,o,c
CCU,2,a,o,5,1,2,4,1,5,7,3,1,16,5,k5,+,w
CCU,6,a,o,5,19,0,,,,,,,,,,,l
CCU,3,a,o,5,4,3,4,3,5,7,3,3,10,1,ba1,o,
CCU,3,a,o,5,19,3,4,3,5,7,3,4,19,5,k5,+,w
CCU,3,a,o,5,19,3,4,3,5,7,3,5,5,6,k6,+,w
CCU,3,a,o,5,19,2,4,1,5,7,3,4,19,5,e5,+,l
CCU,3,a,o,5,19,1,4,1,5,7,6,bra,11,6,e6,+,l
CCU,6,a,o,5,19,0,,,,,,,,,,,l
CCU,6,a,o,5,19,1,4,1,5,10,4,5,5,1,bk1,o,w
CCU,3,a,o,6,4,2,4,1,5,7,3,5,5,5,be5,+,l
CCU,3,a,o,5,4,3,4,1,5,7,3,4,19,1,k1,+,w
CCU,3,a,o,6,4,3,4,1,5,7,3,5,5,1,a,o,
CCU,4,a,o,1,1,1,5,1,4,8,1,5,19,r6,k,-,w
CCU,4,a,o,1,1,2,5,1,4,8,3,1,22,1,e1,+,l
CCU,4,a,o,1,1,1,5,1,4,8,6,4,7,6,k6,+,w
CCU,4,a,o,6,4,3,5,1,4,8,3,4,7,5,ba5,+,
CCU,1,c,o,6,4,1,,,,,,,,,,,
CCU,4,c,o,1,1,1,5,1,4,8,4,4,7,5,bk5,+,w
CCU,4,c,o,1,1,3,5,1,4,8,3,1,22,1,k1,+,w
CCU,4,a,o,6,11,3,5,1,4,8,3,1,22,5,ba5,o,
CCU,1,a,o,1,1,3,5,1,4,17,3,4,7,r2,k2,-,w
CCU,4,a,o,1,1,3,5,1,4,8,3,4,7,6,k6,+,w
CCU,1,a,o,6,4,0,,,,,,,,,,,l
CCU,5,c,o,6,1,2,4,1,5,8,3,5,7,t3,a,-,
CCU,2,c,o,6,1,0,,,,,,,,,,,l
CCU,2,c,o,1,23,1,4,1,5,7,2,4,11,5,k,+,w
CCU,2,c,o,1,23,1,4,1,5,1,6,4,11,5,a,o,
CCU,2,c,+,1,6,3,4,1,5,17,3,5,7,5,k5,+,w
CCU,2,c,+,1,6,1,4,1,5,7,2,1,22,5,a,o,
CCU,6,c,o,1,7,3,4,1,5,8,3,1,16,5,a,o,
CCU,6,c,o,1,7,3,4,1,5,8,3,5,7,t4,a,-,
CCU,6,a,o,6,1,3,4,1,5,8,3,1,16,1,bk1,+,w
CCU,3,a,o,6,1,1,,,,,,,,,,,
CCU,6,b,o,6,1,2,4,1,5,8,4,4,11,5,ba,o,
CCU,6,b,o,6,1,2,4,1,5,8,4,1,16,5,bk5,+,w
CCU,3,b,o,6,1,2,4,1,5,17,3,4,11,6,a,o,
CCU,4,a,o,1,1,0,,,,,,,,,,,l
CCU,1,a,o,1,1,1,4,1,5,7,2,5,5,1,ba,o,l
CCU,4,a,o,6,23,0,,,,,,,,,,,l
CCU,1,a,o,1,1,3,4,1,5,7,3,1,16,5,k,+,w
CCU,1,a,o,6,1,3,4,1,5,7,3,1,16,1,k,+,w
CCU,4,a,+,11,5,0,,,,,,,,,,,l
CCU,1,a,+,6,23,3,4,1,5,7,3,1,16,t2,be2,-,l
CCU,4,a,+,6,23,1,,,,,,,,,,,
CCU,1,a,o,6,23,3,4,1,5,7,3,1,16,5,k5,+,w
CCU,1,a,o,6,23,3,4,1,5,7,3,1,16,5,e5,+,l
CCU,1,a,o,1,1,3,4,1,5,7,3,4,11,5,a,o,
CCU,5,c,+,1,4,0,,,,,,,,,,,l
CCU,2,c,+,1,4,1,4,1,5,7,3,5,5,e6,a,-,l
CCU,2,b,o,1,4,3,4,1,5,7,3,1,16,1,ba1,+,
CCU,2,b,o,1,4,3,4,1,5,7,3,1,16,t1,a,-,
CCU,2,b,o,1,4,3,4,1,5,7,3,4,11,6,a,+,
CCU,5,b,o,6,1,1,4,1,5,16,3,4,19,5,ba1,o,
CCU,3,b,o,1,1,3,4,1,5,7,3,5,5,1,e1,+,l
CCU,3,c,o,4,6,3,4,1,5,7,3,4,19,1,bk1,+,w
CCU,3,c,o,1,1,3,4,1,5,7,3,1,22,1,k1,+,w
CCU,3,c,o,1,4,3,4,1,5,7,3,1,22,1,k1,+,w
CCU,3,a,o,1,4,3,4,1,5,7,3,5,5,6,a,o,
CCU,3,a,o,1,4,3,4,1,5,7,3,22,22,5,bk1,,
CCU,3,a,o,1,4,3,4,1,5,7,3,22,22,1,k1,o,w
